kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_time0bk,koi_depth,koi_impact,koi_duration,koi_ror,koi_steff,koi_slogg,koi_srad,ra,dec
10797460,K00752.01,Kepler-227 b,CONFIRMED,9.48803557,170.53875,615.8,0.146,2.9575,0.022344,5455.0,4.467,0.927,291.93423,48.141651
10797460,K00752.02,Kepler-227 c,CONFIRMED,54.4183827,162.51384,874.8,0.586,4.507,0.027954,5455.0,4.467,0.927,291.93423,48.141651
10848459,K00754.01,,FALSE POSITIVE,1.736952453,170.307565,8079.2,1.276,2.40641,0.387394,5805.0,4.564,0.791,285.53461,48.28521
10854555,K00755.01,Kepler-664 b,CONFIRMED,2.525591777,171.59555,603.3,0.701,1.6545,0.024064,6031.0,4.438,1.046,288.75488,48.2262
10872983,K00756.01,Kepler-228 d,CONFIRMED,11.09432054,171.20116,1517.5,0.538,4.5945,0.036779,6046.0,4.486,0.972,296.28613,48.22467
10872983,K00756.02,Kepler-228 c,CONFIRMED,4.13443512,172.97937,686.0,0.762,3.1402,0.026133,6046.0,4.486,0.972,296.28613,48.22467
10872983,K00756.03,Kepler-228 b,CONFIRMED,2.56658897,179.55437,226.5,0.755,2.429,0.014983,6046.0,4.486,0.972,296.28613,48.22467
6721123,K00114.01,,FALSE POSITIVE,7.36178958,132.25053,233.7,1.169,5.022,0.183387,6227.0,3.986,1.958,298.86435,42.151569
10910878,K00757.01,Kepler-229 c,CONFIRMED,16.06864674,173.621937,4914.3,0.052,3.5347,0.062161,5031.0,4.485,0.848,286.99948,48.37579
11446443,K00001.01,Kepler-1 b,CONFIRMED,2.470613377,122.763305,14230.9,0.818,1.74319,0.123871,5820.0,4.457,0.964,286.80847,49.316399
10666592,K00002.01,Kepler-2 b,CONFIRMED,2.204735417,121.3585417,6674.7,0.224,3.88864,0.075522,6440.0,4.019,1.952,292.24728,47.969521
6922244,K00010.01,Kepler-8 b,CONFIRMED,3.522498429,121.1194228,9145.7,0.631,3.19843,0.092086,6225.0,4.169,1.451,281.28812,42.45108
10984090,K00112.02,Kepler-466 c,CONFIRMED,3.709214104,133.98318,131.1,0.051,2.6302,0.010424,5833.0,4.407,1.022,295.64871,48.49556
10419211,K00742.01,,FALSE POSITIVE,11.521446064,170.839688,17984.3,2.483,3.6399,1.625358,5795.0,4.554,0.848,297.07993,47.597401
10464078,K00743.01,,FALSE POSITIVE,19.40393776,172.484253,8918.7,0.804,12.2155,0.096729,5043.0,4.591,0.68,289.25821,47.635319
10480982,K00744.01,,FALSE POSITIVE,19.221388942,184.5521637,74284.0,1.065,4.79843,0.476633,6117.0,4.496,0.947,295.81454,47.69035
10485250,K00745.01,,FALSE POSITIVE,16.46983774,180.881761,10478.9,0.292,9.4378,0.092509,5152.0,4.517,0.786,297.15442,47.668701
10526549,K00746.01,Kepler-660 b,CONFIRMED,9.27358173,173.258155,1288.3,0.387,3.2875,0.032563,4856.0,4.583,0.696,288.13824,47.724449
10583066,K00747.01,Kepler-661 b,CONFIRMED,6.02930329,171.602959,1912.7,0.258,1.5821,0.038838,4537.0,4.648,0.672,283.71088,47.86327
10583180,K00748.01,,FALSE POSITIVE,2.696370652,170.73769,397.9,0.044,3.6129,0.017673,4989.0,4.504,0.819,283.76547,47.804298
10601284,K00749.01,Kepler-226 c,CONFIRMED,5.349553819,171.80694,831.0,0.092,3.0278,0.025706,5185.0,4.44,0.91,292.37613,47.880989
10601284,K00749.02,Kepler-226 b,CONFIRMED,3.94105221,136.08662,363.3,0.226,2.5984,0.017105,5185.0,4.44,0.91,292.37613,47.880989
10601284,K00749.03,Kepler-226 d,CONFIRMED,8.10904807,132.8031,217.4,0.025,3.596,0.013127,5185.0,4.44,0.91,292.37613,47.880989
2306756,K00113.01,,FALSE POSITIVE,386.6030528,166.342079,24926.6,0.9765,6.8057,0.240528,5543.0,4.081,1.58,292.27374,37.671558
10662202,K00750.01,Kepler-662 b,CONFIRMED,21.67699193,171.53594,857.2,0.896,3.4555,0.032666,4954.0,4.5,0.828,290.46512,47.92918
10682541,K00751.01,Kepler-663 b,CONFIRMED,4.99677968,171.74208,934.7,0.71,2.1717,0.030014,5339.0,4.552,0.847,297.80826,47.946671
11460018,K00769.01,Kepler-671 b,CONFIRMED,4.280963604,171.89659,750.8,0.424,2.875,0.025377,5644.0,4.564,0.831,294.26581,49.314091
11463211,K00770.01,,FALSE POSITIVE,1.50635409,170.998064,2211.7,0.86,1.5155,0.049899,5714.0,4.563,0.831,295.66522,49.351009
11465813,K00771.01,,FALSE POSITIVE,670.645531,209.04355,18090.6,0.701,53.412,0.131705,5520.0,4.466,0.983,296.69861,49.316479
11493732,K00772.01,,FALSE POSITIVE,61.2563628,173.83826,5123.3,1.248,7.633,0.334628,6144.0,4.402,1.091,283.72592,49.479519
11507101,K00773.01,Kepler-672 b,CONFIRMED,38.3775486,172.82048,724.2,0.468,5.588,0.024901,5481.0,4.369,1.036,291.72202,49.480869
10910878,K00757.02,Kepler-229 d,CONFIRMED,41.19725502,165.00404,2213.9,0.045,4.6297,0.041693,5031.0,4.485,0.848,286.99948,48.37579
10910878,K00757.03,Kepler-229 b,CONFIRMED,6.252962249,171.30126,1036.9,0.105,2.5819,0.028604,5031.0,4.485,0.848,286.99948,48.37579
10987985,K00758.01,Kepler-665 b,CONFIRMED,16.01308419,176.3608,1121.9,0.799,3.2554,0.034369,5015.0,4.499,0.826,297.02563,48.478588
11018648,K00759.01,Kepler-230 b,CONFIRMED,32.62876672,194.1019,1804.8,0.021,4.7971,0.03852,5586.0,4.56,0.798,285.71854,48.505859
11018648,K00759.02,Kepler-230 c,CONFIRMED,91.7732862,193.8378,652.0,0.606,6.473,0.02432,5586.0,4.56,0.798,285.71854,48.505859
11138155,K00760.01,Kepler-1976 b,CONFIRMED,4.959319244,172.2585292,9802.0,0.831,2.22739,0.103379,5712.0,4.359,1.082,292.16705,48.727589
11152159,K00761.01,,FALSE POSITIVE,2.701287801,170.69579,860.4,1.016,3.3827,0.06584,5550.0,4.468,0.91,297.92365,48.777321
11153539,K00762.01,Kepler-666 b,CONFIRMED,4.49876511,171.34905,460.0,0.312,3.7362,0.019817,6075.0,4.486,0.969,298.45685,48.791592
11242721,K00763.01,,FALSE POSITIVE,19.651209505,179.401981,11766.3,0.723,5.2514,0.106953,6074.0,4.391,1.063,291.0939,48.933842
9579641,K00115.01,Kepler-105 b,CONFIRMED,5.412203927,133.143089,601.6,0.787,2.9472,0.024775,5779.0,4.339,1.087,287.88733,46.276241
11304958,K00764.01,Kepler-667 b,CONFIRMED,41.43958662,208.93203,2793.1,0.355,10.5989,0.048175,5468.0,4.367,1.046,295.55505,49.017342
11391957,K00765.01,Kepler-668 b,CONFIRMED,8.35389523,171.63257,1041.6,0.023,2.2514,0.029305,5592.0,4.582,0.787,285.49924,49.277351
11403044,K00766.01,Kepler-669 b,CONFIRMED,4.125543472,169.752585,1487.3,0.597,3.1744,0.036796,6174.0,4.417,1.103,291.93616,49.253979
11414511,K00767.01,Kepler-670 b,CONFIRMED,2.816504904,170.9676846,16813.7,0.105,2.50587,0.117059,5532.0,4.452,0.955,297.01547,49.225288
11442465,K00768.01,,FALSE POSITIVE,33.93373447,186.67608,8503.7,0.812,14.561,0.095386,5040.0,4.628,0.705,284.17233,49.360722
12110942,K00786.01,Kepler-680 b,CONFIRMED,3.689920099,170.36571,426.7,0.151,2.6557,0.018878,5880.0,4.518,0.917,291.62241,50.61824
12366084,K00787.01,Kepler-232 b,CONFIRMED,4.431238488,171.015,1010.9,0.405,3.15,0.02933,5714.0,4.428,1.015,295.81616,51.121738
12366084,K00787.02,Kepler-232 c,CONFIRMED,11.37936986,133.84992,1023.5,0.911,2.6255,0.035628,5714.0,4.428,1.015,295.81616,51.121738
12404086,K00788.01,Kepler-681 b,CONFIRMED,26.39432897,176.05459,1510.9,0.602,3.573,0.03681,5129.0,4.595,0.763,289.39972,51.25032
8395660,K00116.01,Kepler-106 c,CONFIRMED,13.57078281,136.279194,511.7,0.866,3.3539,0.023908,5854.0,4.406,1.012,300.86398,44.337551
9579641,K00115.02,Kepler-105 c,CONFIRMED,7.12594387,139.00492,192.4,0.898,3.0014,0.01512,5779.0,4.339,1.087,287.88733,46.276241
11656840,K00774.01,,FALSE POSITIVE,7.442652004,169.9717797,24446.2,0.137,2.3078,0.143936,6108.0,4.469,0.956,288.98682,49.733742
11754553,K00775.01,Kepler-52 c,CONFIRMED,16.38489988,172.72782,1127.1,0.001,3.0249,0.029758,4126.0,4.661,0.615,286.73804,49.97575
11754553,K00775.02,Kepler-52 b,CONFIRMED,7.8774163,176.3759,1306.1,0.041,2.0805,0.03209,4126.0,4.661,0.615,286.73804,49.97575
11754553,K00775.03,Kepler-52 d,CONFIRMED,36.4454001,151.60125,1122.3,0.028,4.007,0.029681,4126.0,4.661,0.615,286.73804,49.97575
11812062,K00776.01,Kepler-673 b,CONFIRMED,3.728732147,171.793255,5226.5,0.558,2.683,0.068178,5497.0,4.577,0.809,290.78574,50.054119
11853255,K00778.01,Kepler-674 b,CONFIRMED,2.243380573,170.679233,821.7,0.915,1.1196,0.032248,4149.0,4.698,0.564,285.17621,50.149818
11909839,K00779.01,,FALSE POSITIVE,10.405998015,177.197466,14488.8,0.324,6.5036,0.111248,5746.0,4.393,0.924,289.23553,50.241001
11918099,K00780.01,Kepler-675 b,CONFIRMED,2.337437946,171.761982,971.2,0.28,1.9982,0.027998,5005.0,4.595,0.765,293.83331,50.23035
11923270,K00781.01,Kepler-676 b,CONFIRMED,11.59822233,180.395376,2804.5,0.679,2.5237,0.051287,3688.0,4.79,0.473,296.22195,50.28722
11960862,K00782.01,Kepler-677 b,CONFIRMED,6.575315881,173.634044,2793.3,0.39,4.3084,0.049152,5992.0,4.415,0.989,290.09805,50.321609
12020329,K00783.01,Kepler-678 b,CONFIRMED,7.275040844,169.994217,3001.0,0.547,7.5377,0.051358,5485.0,4.556,0.867,295.45529,50.49456
12066335,K00784.01,Kepler-231 c,CONFIRMED,19.27153892,186.77093,1219.8,0.031,2.7594,0.031585,4077.0,4.702,0.56,293.97336,50.53191
12066335,K00784.02,Kepler-231 b,CONFIRMED,10.06524317,136.28906,1053.3,0.628,1.369,0.031153,4077.0,4.702,0.56,293.97336,50.53191
12070811,K00785.01,Kepler-679 b,CONFIRMED,12.3935651,178.74725,916.6,0.883,3.8896,0.032536,5557.0,4.603,0.75,296.02133,50.56778
8395660,K00116.02,Kepler-106 e,CONFIRMED,43.84439721,151.93538,615.2,0.852,6.802,0.025934,5854.0,4.406,1.012,300.86398,44.337551
3120431,K00798.01,,FALSE POSITIVE,3.341913228,171.63943,725.3,1.213,3.813,0.243351,5295.0,4.551,0.811,292.31595,38.27029
3246984,K00799.01,,FALSE POSITIVE,1.626630225,169.820171,1620.6,1.26,2.1145,0.305244,5735.0,4.41,0.973,294.36819,38.31028
3342970,K00800.01,Kepler-234 b,CONFIRMED,2.711504086,170.03417,837.5,0.023,3.0099,0.026533,6214.0,4.442,1.076,291.65353,38.494659
3342970,K00800.02,Kepler-234 c,CONFIRMED,7.21203748,172.81782,950.4,0.012,4.0491,0.028255,6214.0,4.442,1.076,291.65353,38.494659
12459725,K00789.01,,FALSE POSITIVE,14.1798187,171.50237,459.9,0.1601,2.505,0.019561,5799.0,4.539,0.878,291.0448,51.321671
12470844,K00790.01,Kepler-233 b,CONFIRMED,8.47237911,174.16212,1123.5,0.022,2.7245,0.030119,5354.0,4.587,0.788,296.36652,51.319519
12470844,K00790.02,Kepler-233 c,CONFIRMED,60.4189369,181.16367,931.3,0.094,5.039,0.027422,5354.0,4.587,0.788,296.36652,51.319519
12644822,K00791.01,Kepler-682 b,CONFIRMED,12.611904345,180.892284,6105.6,0.55,5.1497,0.073758,5795.0,4.508,0.919,289.11221,51.737381
2440757,K00792.01,,FALSE POSITIVE,1.433769925,170.403536,1976.3,1.268,1.8868,0.318591,6017.0,4.22,1.339,290.84369,37.728828
2445129,K00793.01,,FALSE POSITIVE,10.31872301,173.31543,871.7,1.215,3.836,0.247006,5927.0,4.409,1.06,291.84891,37.713501
2713049,K00794.01,Kepler-683 b,CONFIRMED,2.539183147,169.67494,382.1,0.238,2.4282,0.017724,5519.0,4.35,1.062,291.43997,37.905659
3114167,K00795.01,Kepler-684 b,CONFIRMED,6.770300385,170.57662,1304.0,0.838,2.0844,0.037414,5653.0,4.656,0.679,290.87051,38.273628
3114661,K00796.01,,FALSE POSITIVE,0.444291966,169.865406,10967.4,1.258,2.0792,0.396105,5255.0,4.678,0.636,290.99689,38.28492
4139816,K00812.02,Kepler-235 d,CONFIRMED,20.06036336,147.46554,1494.7,0.556,3.3203,0.036455,3950.0,4.754,0.493,286.07913,39.27832
4139816,K00812.03,Kepler-235 e,CONFIRMED,46.1842039,165.23729,1394.7,0.013,4.758,0.033974,3950.0,4.754,0.493,286.07913,39.27832
8395660,K00116.04,Kepler-106 d,CONFIRMED,23.9800854,147.537,104.0,0.95,5.351,0.011879,5854.0,4.406,1.012,300.86398,44.337551
4139816,K00812.04,Kepler-235 c,CONFIRMED,7.82502168,136.54995,520.8,0.708,2.186,0.022312,3950.0,4.754,0.493,286.07913,39.27832
4275191,K00813.01,Kepler-688 b,CONFIRMED,3.895936525,170.527552,8544.8,0.524,2.3111,0.08689,5557.0,4.592,0.774,294.65524,39.308361
4476123,K00814.01,Kepler-689 b,CONFIRMED,22.36646466,175.45862,986.8,0.4,5.228,0.028938,5395.0,4.615,0.734,294.71063,39.52174
3351888,K00801.01,Kepler-685 b,CONFIRMED,1.625522174,170.8266564,7969.0,0.076,2.38963,0.080543,5539.0,4.322,1.106,293.87192,38.422939
3554600,K00803.01,,FALSE POSITIVE,7.544039,171.7982,322.6,1.175,6.222,0.194187,5657.0,4.567,0.824,293.94116,38.601101
3641726,K00804.01,Kepler-1727 b,CONFIRMED,9.02930689,177.20422,1019.8,0.024,3.1449,0.028718,5349.0,4.526,0.82,290.33362,38.72823
3734868,K00805.01,,FALSE POSITIVE,10.328035714,174.581054,16917.7,0.281,7.7915,0.118805,5627.0,4.359,1.024,287.69675,38.886452
3832474,K00806.01,Kepler-30 d,CONFIRMED,143.2063047,154.23552,10565.7,0.379,8.9302,0.094044,5485.0,4.556,0.867,285.28363,38.947281
8395660,K00116.03,Kepler-106 b,CONFIRMED,6.164876,135.63916,55.8,0.646,3.262,0.007192,5854.0,4.406,1.012,300.86398,44.337551
3832474,K00806.02,Kepler-30 c,CONFIRMED,60.32494216,243.892578,20280.4,0.224,6.6188,0.128744,5485.0,4.556,0.867,285.28363,38.947281
3832474,K00806.03,Kepler-30 b,CONFIRMED,29.1598615,150.69922,488.0,0.3619,4.803,0.02018,5485.0,4.556,0.867,285.28363,38.947281
3836375,K00807.01,,FALSE POSITIVE,1.540397253,170.50479,816.1,1.225,2.1541,0.257087,5663.0,4.53,0.915,286.92639,38.921631
3838486,K00808.01,,FALSE POSITIVE,2.99025443,171.9834,589.2,0.014,5.414,0.021279,4667.0,4.578,0.731,287.74881,38.92955
3935914,K00809.01,Kepler-686 b,CONFIRMED,1.594745374,170.6483505,15044.5,0.514,1.9604,0.115879,5934.0,4.491,0.893,285.21381,39.027481
3940418,K00810.01,Kepler-1728 b,CONFIRMED,4.783002698,170.508434,1008.7,0.003,2.335,0.028315,5170.0,4.574,0.807,287.09399,39.060719
4049131,K00811.01,Kepler-687 b,CONFIRMED,20.50588921,181.43428,2105.5,0.26,4.0595,0.041039,4905.0,4.544,0.761,289.31543,39.153278
4139816,K00812.01,Kepler-235 b,CONFIRMED,3.340218842,171.979062,1632.6,0.466,1.9104,0.037683,3950.0,4.754,0.493,286.07913,39.27832
5287983,K00828.01,,FALSE POSITIVE,2.507089906,171.002455,1339.2,1.255,2.0067,0.295115,5926.0,4.506,0.939,295.37805,40.493401
5358241,K00829.01,Kepler-53 b,CONFIRMED,18.64932728,174.771,893.6,0.08,4.4056,0.027096,5775.0,4.405,1.053,290.46176,40.562462
10875245,K00117.02,Kepler-107 c,CONFIRMED,4.90144976,138.60548,140.7,0.529,4.1654,0.011136,5847.0,4.191,1.402,297.02826,48.208611
5358241,K00829.02,Kepler-53 d,CONFIRMED,9.75192101,138.78608,418.0,0.949,4.793,0.024042,5775.0,4.405,1.053,290.46176,40.562462
5358241,K00829.03,Kepler-53 c,CONFIRMED,38.5576546,163.85063,993.0,0.911,5.794,0.03498,5775.0,4.405,1.053,290.46176,40.562462
5358624,K00830.01,Kepler-428 b,CONFIRMED,3.525632539,170.0479951,22335.0,0.12,2.59959,0.13372,5150.0,4.572,0.793,290.58173,40.5774
4664847,K00816.01,Kepler-690 b,CONFIRMED,7.748094239,174.997206,2472.1,0.517,3.5957,0.046615,5973.0,4.439,1.085,294.4899,39.771439
4725681,K00817.01,Kepler-236 c,CONFIRMED,23.96793669,186.22182,1182.3,0.416,3.827,0.03141,3747.0,4.728,0.524,283.86639,39.898079
4725681,K00817.02,Kepler-236 b,CONFIRMED,8.29561738,135.79284,824.3,0.888,1.3421,0.03178,3747.0,4.728,0.524,283.86639,39.898079
4913852,K00818.01,Kepler-691 b,CONFIRMED,8.11437482,176.33968,1558.0,0.573,2.2736,0.037204,3692.0,4.753,0.517,288.81201,40.033401
4932348,K00819.01,,FALSE POSITIVE,38.036729482,196.934947,82871.6,0.501,4.34617,0.27018,5575.0,4.521,0.932,294.14789,40.055538
11913073,K00011.01,,FALSE POSITIVE,3.747838198,171.66504,616.0,1.121,5.0642,0.151387,5514.0,4.569,0.826,291.06152,50.265129
10875245,K00117.01,Kepler-107 e,CONFIRMED,14.74914825,138.77799,430.2,0.173,6.0995,0.018864,5847.0,4.191,1.402,297.02826,48.208611
5021899,K00821.01,Kepler-692 b,CONFIRMED,21.81295996,174.01085,1175.4,0.053,4.3791,0.030952,5601.0,4.41,0.999,294.77686,40.15374
5077629,K00822.01,,FALSE POSITIVE,7.91936937,172.181092,15148.1,0.733,3.3148,0.121984,5690.0,4.588,0.776,283.53845,40.217999
5164255,K00824.01,Kepler-693 b,CONFIRMED,15.37562369,173.61402,15337.0,0.692,3.3169,0.12103,4986.0,4.496,0.833,283.25354,40.358189
5252423,K00825.01,Kepler-237 c,CONFIRMED,8.10363271,176.9486,887.9,0.047,3.161,0.026361,4861.0,4.574,0.732,283.22141,40.421829
5252423,K00825.02,Kepler-237 b,CONFIRMED,4.71510843,134.96178,417.5,0.258,2.506,0.018268,4861.0,4.574,0.732,283.22141,40.421829
5272878,K00826.01,Kepler-694 b,CONFIRMED,6.365839713,171.13575,780.7,0.524,2.9721,0.026275,5776.0,4.554,0.849,291.14951,40.420521
5283542,K00827.01,,FALSE POSITIVE,5.97581754,174.77602,962.4,0.941,3.065,0.035468,6108.0,4.471,0.997,294.22397,40.417858
5649215,K00839.01,,FALSE POSITIVE,2.446737317,170.66951,1177.9,1.241,4.7211,0.278526,5764.0,4.548,0.863,298.96112,40.862808
5651104,K00840.01,Kepler-695 b,CONFIRMED,3.04033046,169.9490106,10858.8,0.736,1.8411,0.104023,5035.0,4.519,0.791,299.3161,40.82238
5792202,K00841.01,Kepler-27 b,CONFIRMED,15.33528675,174.00278,3081.4,0.773,3.897,0.056,5251.0,4.581,0.817,292.23676,41.08588
10875245,K00117.04,Kepler-107 d,CONFIRMED,7.95825328,137.80219,50.0,0.706,4.377,0.006915,5847.0,4.191,1.402,297.02826,48.208611
5792202,K00841.02,Kepler-27 c,CONFIRMED,31.33046135,153.43031,5073.8,0.798,5.176,0.072904,5251.0,4.581,0.817,292.23676,41.08588
5370302,K00831.01,,FALSE POSITIVE,3.9043425,173.393734,16228.4,0.709,3.831,0.125229,5810.0,4.526,0.898,294.05676,40.549679
5372966,K00832.01,,FALSE POSITIVE,9.286358079,171.8214689,44791.4,0.377,3.49949,0.19639,5670.0,4.523,0.821,294.74396,40.53392
5376067,K00833.01,,FALSE POSITIVE,3.951405455,173.276125,2453.9,1.276,2.1862,0.331342,6046.0,4.539,0.869,295.50439,40.505489
5436502,K00834.01,Kepler-238 e,CONFIRMED,23.65369415,171.376107,3341.8,0.008,8.2183,0.05219,5739.0,4.191,1.384,287.89713,40.637821
5436502,K00834.02,Kepler-238 d,CONFIRMED,13.23352214,140.32196,504.6,0.014,6.7372,0.020278,5739.0,4.191,1.384,287.89713,40.637821
5436502,K00834.03,Kepler-238 c,CONFIRMED,6.15560285,134.81656,285.0,0.235,4.9843,0.015336,5739.0,4.191,1.384,287.89713,40.637821
5436502,K00834.04,Kepler-238 b,CONFIRMED,2.090811305,134.17462,115.9,0.746,3.388,0.010686,5739.0,4.191,1.384,287.89713,40.637821
10875245,K00117.03,Kepler-107 b,CONFIRMED,3.180027898,133.49863,120.3,0.196,3.5797,0.009989,5847.0,4.191,1.402,297.02826,48.208611
5436502,K00834.05,Kepler-238 f,CONFIRMED,50.4467417,178.5014,370.3,0.379,7.159,0.01767,5739.0,4.191,1.384,287.89713,40.637821
5456651,K00835.01,Kepler-239 b,CONFIRMED,11.76307164,180.93613,1037.3,0.048,2.9076,0.028519,4959.0,4.603,0.756,294.20215,40.66341
5456651,K00835.02,Kepler-239 c,CONFIRMED,56.2279271,132.29259,862.7,0.7,3.57,0.028683,4959.0,4.603,0.756,294.20215,40.66341
5481416,K00836.01,,FALSE POSITIVE,2.384052875,171.58362,1268.1,1.178,3.0918,0.222925,4794.0,4.58,0.701,299.64285,40.691238
5531576,K00837.01,Kepler-240 c,CONFIRMED,7.953547,174.66224,875.4,0.3,2.6312,0.026448,4768.0,4.536,0.779,291.15878,40.750271
5531576,K00837.02,Kepler-240 b,CONFIRMED,4.14451656,135.92831,391.8,0.004,2.3421,0.017441,4768.0,4.536,0.779,291.15878,40.750271
5534814,K00838.01,,FALSE POSITIVE,4.859386384,173.011469,6044.3,1.259,2.2757,0.355227,6072.0,4.47,0.988,292.21436,40.759762
6291653,K00850.01,Kepler-702 b,CONFIRMED,10.526294577,176.522462,9768.0,0.644,2.5211,0.095143,5386.0,4.553,0.793,293.87811,41.66177
6392727,K00851.01,Kepler-703 b,CONFIRMED,4.583520948,169.973972,3812.1,0.045,2.7055,0.056287,5815.0,4.54,0.877,299.18686,41.74268
6422070,K00852.01,Kepler-704 b,CONFIRMED,3.76181843,171.90364,510.6,0.926,3.5176,0.025656,5653.0,4.472,0.949,283.31638,41.83712
6428700,K00853.01,Kepler-242 b,CONFIRMED,8.20396958,169.69138,1024.4,0.823,2.9667,0.033372,5015.0,4.499,0.826,286.5657,41.808399
6428700,K00853.02,Kepler-242 c,CONFIRMED,14.49645186,143.41659,647.5,0.97,4.016,0.033377,5015.0,4.499,0.826,286.5657,41.808399
5792202,K00841.03,Kepler-27 d,CONFIRMED,6.54626149,133.85964,655.9,0.644,2.75,0.024555,5251.0,4.581,0.817,292.23676,41.08588
5794379,K00842.01,Kepler-241 b,CONFIRMED,12.71809866,175.35526,1149.4,0.427,3.0957,0.030871,4702.0,4.592,0.686,292.91312,41.060921
5794379,K00842.02,Kepler-241 c,CONFIRMED,36.06588163,198.58423,1563.8,0.26,4.3246,0.035281,4702.0,4.592,0.686,292.91312,41.060921
5881688,K00843.01,Kepler-696 b,CONFIRMED,4.190425659,171.44122,2877.4,0.458,2.8589,0.050076,6073.0,4.392,1.135,293.49661,41.137589
6022556,K00844.01,Kepler-697 b,CONFIRMED,3.709870784,171.987982,2020.3,0.023,3.0694,0.040686,5727.0,4.463,0.978,283.86441,41.346458
6032497,K00845.01,Kepler-698 b,CONFIRMED,16.3297527,177.29506,1187.5,0.791,6.271,0.034822,5878.0,4.444,0.987,288.51001,41.301769
6061119,K00846.01,Kepler-699 b,CONFIRMED,27.807566216,186.713552,25391.1,0.782,4.21587,0.161479,5862.0,4.584,0.785,296.88821,41.396091
6191521,K00847.01,Kepler-700 b,CONFIRMED,80.8723469,203.895,3604.6,0.527,11.195,0.056129,5510.0,4.222,1.238,287.1543,41.565788
6267425,K00848.01,,FALSE POSITIVE,3.166465862,172.002627,4357.2,1.266,2.9381,0.348902,4968.0,4.575,0.704,284.86929,41.679192
3531558,K00118.01,Kepler-467 b,CONFIRMED,24.99324319,138.68167,269.6,0.686,5.9409,0.015956,5718.0,4.181,1.317,287.36279,38.649601
6276477,K00849.01,Kepler-701 b,CONFIRMED,10.35533116,170.93729,750.6,0.029,3.1775,0.024674,5501.0,4.462,0.918,288.9942,41.633282
6863998,K00867.01,Kepler-709 b,CONFIRMED,16.08518937,180.28319,1442.4,0.867,3.984,0.040767,5239.0,4.523,0.826,292.10519,42.380322
6948054,K00869.01,Kepler-245 b,CONFIRMED,7.49018305,174.95037,1123.6,0.02,2.7297,0.029843,5103.0,4.562,0.787,291.63898,42.436321
6948054,K00869.02,Kepler-245 d,CONFIRMED,36.2761238,201.2869,1572.6,0.035,4.7865,0.035273,5103.0,4.562,0.787,291.63898,42.436321
6948054,K00869.03,Kepler-245 c,CONFIRMED,17.46087931,137.26594,812.4,0.594,2.2641,0.026969,5103.0,4.562,0.787,291.63898,42.436321
6435936,K00854.01,Kepler-705 b,CONFIRMED,56.0560754,201.16578,1626.0,0.018,4.685,0.036134,3593.0,4.757,0.491,289.50848,41.812119
6522242,K00855.01,Kepler-706 b,CONFIRMED,41.408316686,195.78745,22838.9,0.377,5.0264,0.139516,5522.0,4.586,0.747,291.76041,41.944069
6587280,K00857.01,Kepler-243 b,CONFIRMED,5.715425977,174.87931,908.1,0.348,2.5242,0.027348,5237.0,4.572,0.826,285.11047,42.033958
9471974,K00119.01,Kepler-108 b,CONFIRMED,49.18394185,141.911924,1646.2,0.035,11.3364,0.036501,5626.0,3.907,2.057,294.55917,46.062328
6587280,K00857.02,Kepler-243 c,CONFIRMED,20.0261412,146.91109,421.2,0.957,1.611,0.025305,5237.0,4.572,0.826,285.11047,42.033958
6675056,K00859.01,,FALSE POSITIVE,10.44331991,175.4046,1159.8,0.23,2.743,0.030416,4947.0,4.516,0.802,286.24356,42.148811
6685526,K00861.01,Kepler-707 b,CONFIRMED,2.237489571,170.81914,315.8,0.128,1.8119,0.015942,5265.0,4.58,0.81,290.00757,42.116459
6756669,K00862.01,,FALSE POSITIVE,5.851520671,173.8228336,33003.6,0.211,3.11058,0.166109,5532.0,4.53,0.806,284.08731,42.233231
6784235,K00863.01,Kepler-708 b,CONFIRMED,3.167893418,172.147959,781.2,0.026,2.1814,0.025513,5895.0,4.503,0.94,293.81647,42.212502
6849310,K00864.01,Kepler-244 b,CONFIRMED,4.311780262,173.576483,1154.0,0.196,2.7251,0.030716,5527.0,4.484,0.927,287.24268,42.301369
6849310,K00864.02,Kepler-244 d,CONFIRMED,20.0504494,188.08821,840.9,0.383,4.556,0.026569,5527.0,4.484,0.927,287.24268,42.301369
6849310,K00864.03,Kepler-244 c,CONFIRMED,9.76734503,186.57718,569.1,0.9,1.6585,0.026407,5527.0,4.484,0.927,287.24268,42.301369
9471974,K00119.02,Kepler-108 c,CONFIRMED,190.3200468,312.68498,1141.7,0.812,15.284,0.034654,5626.0,3.907,2.057,294.55917,46.062328
6862603,K00866.01,,FALSE POSITIVE,2.861159894,171.648106,1014.3,0.965,1.8832,0.039171,6126.0,4.458,1.021,291.67172,42.343109
7366258,K00880.01,Kepler-82 b,CONFIRMED,26.44439337,194.12074,1843.5,0.03,3.9783,0.038511,5427.0,4.463,0.929,292.87338,42.966141
7366258,K00880.02,Kepler-82 c,CONFIRMED,51.53997972,174.055011,3644.3,0.183,6.3994,0.05435,5427.0,4.463,0.929,292.87338,42.966141
7366258,K00880.03,Kepler-82 e,CONFIRMED,5.902245782,136.78393,702.3,0.209,2.9003,0.023909,5427.0,4.463,0.929,292.87338,42.966141
